Size,Bubble sort,Merge sort,Shell sort,Quick Sort,
4300,9240365,46479,71711,49025,
4300,9235469,46541,70488,54626,
4300,9242844,46537,68773,53859,
4300,9235100,46450,74482,54683,
4300,9238194,46528,69999,52299,
4300,9240770,46495,72316,50125,
4300,9241904,46553,70071,56402,
4300,9233120,46446,72898,58449,
4300,9235469,46483,70968,55114,
4300,9231222,46480,72646,52876,
4300,9232119,46554,76945,57538,
4300,9240959,46499,71762,50576,
4300,9240572,46507,72207,52601,
4300,9234594,46544,69639,53008,
4300,9240770,46495,71527,50780,
4300,9241674,46532,72547,52479,
4300,9240294,46519,71593,56310,
4300,9232265,46538,74764,55005,
4300,9242444,46511,69777,50581,
4300,9235224,46538,71502,60774,
4300,9240959,46474,69616,54747,
4300,9227625,46451,70631,55529,
4300,9241815,46481,69978,57150,
4300,9234204,46555,71013,54317,
4300,9241575,46510,71888,52538,
4300,9237390,46473,72910,53815,
4300,9242619,46532,71873,52849,
4300,9234722,46558,74845,53229,
4300,9241989,46508,67394,57942,
4300,9239690,46501,72863,52367,
4300,9242849,46528,71940,60493,
4300,9238097,46486,70546,56461,
4300,9238664,46519,68547,54490,
4300,9240959,46518,74435,54705,
4300,9235347,46505,68831,56792,
4300,9237900,46460,68862,51445,
4300,9241472,46560,71426,51713,
4300,9236522,46511,71355,52305,
4300,9237699,46470,70045,53843,
4300,9241472,46545,71178,51510,
4300,9242525,46543,66649,57115,
4300,9241080,46510,72533,57181,
4300,9241197,46483,71302,52518,
4300,9236180,46439,73059,58123,
4300,9235590,46529,69914,54404,
4300,9238572,46528,70001,52956,
4300,9242597,46448,73027,53679,
4300,9236855,46499,75115,49823,
4300,9240770,46526,73277,54219,
4300,9232410,46560,73724,53733,
4300,9242472,46547,70188,55784,
4400,9675244,47747,73985,58608,
4400,9677134,47730,70602,53821,
4400,9676369,47770,68846,58372,
4400,9674874,47733,76039,53811,
4400,9672750,47765,73609,56168,
4400,9674874,47777,74592,57113,
4400,9675025,47809,71389,60245,
4400,9677097,47787,74789,53532,
4400,9676089,47751,73430,54596,
4400,9675315,47762,73720,53671,
4400,9667789,47684,73100,56683,
4400,9677449,47773,74426,56525,
4400,9674874,47715,81409,52602,
4400,9675454,47753,75046,54804,
4400,9675909,47706,71625,52841,
4400,9674230,47729,75624,54386,
4400,9674145,47760,71545,55759,
4400,9674797,47710,72929,57204,
4400,9671914,47686,73449,56869,
4400,9666774,47764,69355,56257,
4400,9675847,47741,71493,53979,
4400,9676315,47737,75485,60398,
4400,9677205,47717,71158,59577,
4400,9677647,47791,73531,53850,
4400,9673335,47751,72355,57275,
4400,9671472,47776,74282,49560,
4400,9674797,47810,71287,54635,
4400,9674059,47799,73917,52092,
4400,9677422,47773,73077,53752,
4400,9676765,47742,75681,55660,
4400,9675099,47760,69863,56715,
4400,9676422,47775,71541,52477,
4400,9677449,47742,72608,56939,
4400,9677475,47749,79653,60406,
4400,9676525,47748,73464,50157,
4400,9675655,47818,71740,56275,
4400,9675522,47766,72445,59583,
4400,9674479,47711,75004,53984,
4400,9677734,47755,73430,55354,
4400,9674314,47697,73250,55220,
4400,9674314,47839,75141,49242,
4400,9674640,47795,73126,54843,
4400,9677239,47756,71756,55255,
4400,9672235,47770,74069,59215,
4400,9672649,47804,75018,54454,
4400,9671695,47737,75114,53459,
4400,9669544,47760,72592,58631,
4400,9671584,47825,74645,55324,
4400,9677020,47740,72532,53236,
4400,9668209,47788,71064,53609,
4400,9674560,47708,76093,58189,
4400,9673614,47637,74401,54190,
4400,9668070,47714,72362,51108,
4400,9675720,47773,77080,54701,
4400,9677475,47746,69493,52075,
4400,9668209,47801,71291,53746,
4400,9677205,47783,73718,58026,
4400,9665239,47780,73313,53833,
4400,9676030,47713,70844,51964,
4400,9675172,47726,76088,55789,
4400,9675099,47649,74583,55132,
4400,9663604,47763,74582,58992,
4400,9668620,47748,77667,52763,
4400,9676897,47689,73111,53541,
4400,9676897,47775,74474,49526,
4400,9671472,47732,73674,57850,
4400,9673335,47776,76055,55874,
4400,9675909,47775,72655,51800,
4400,9658099,47732,72093,55015,
4400,9669022,47726,73404,56007,
4400,9674640,47712,72971,53590,
4400,9672750,47723,75352,55875,
4400,9668209,47808,74251,58729,
4400,9671695,47775,72914,55047,
4400,9675970,47750,72062,52664,
4400,9677239,47795,73812,56712,
4400,9670540,47745,74360,50997,
4400,9676030,47749,72250,57249,
4400,9675847,47691,72736,58144,
4400,9668070,47704,70975,64615,
4400,9676260,47669,71968,54221,
4400,9672547,47743,72211,57465,
4400,9673614,47752,77223,54469,
4400,9671472,47725,77105,54564,
4400,9676939,47744,80226,52695,
4400,9671245,47731,73908,59484,
4400,9671584,47723,71035,57405,
4400,9674560,47728,72454,55898,
4400,9674145,47772,77153,54073,
4400,9675099,47730,71480,51769,
4400,9675099,47694,69723,52857,
4400,9662575,47772,74493,55101,
4400,9674314,47753,71894,55071,
4400,9673972,47736,78122,49943,
4400,9666019,47751,74491,57268,
4400,9676719,47730,74703,52726,
4400,9676204,47764,75079,55839,
4400,9669285,47733,74156,48364,
4400,9660222,47714,73954,56045,
4400,9675589,47767,73595,55314,
4500,10119824,49016,73444,59567,
4500,10122009,49036,73774,59006,
4500,10108889,49016,73936,58575,
4500,10120539,49001,76590,57720,
4500,10114365,49012,79467,56448,
4500,10113159,48947,73126,61742,
4500,10121760,48974,70641,54839,
4500,10120265,48977,73627,58513,
4500,10118285,48950,73066,59850,
4500,10111122,49085,79635,55087,
4500,10116534,49027,70993,57149,
4500,10114494,48963,74797,55256,
4500,10118379,48992,71434,54428,
4500,10121319,48905,70985,53122,
4500,10119180,48962,73438,55138,
4500,10118834,49025,76611,54168,
4500,10120539,48997,73731,54275,
4500,10111274,49006,71042,61952,
4500,10122740,48936,72629,59609,
4500,10117185,48951,74099,52423,
4500,10122285,48981,75490,56747,
4500,10117800,48974,72442,54451,
4500,10121804,48953,71310,53093,
4500,10116645,48998,78966,62218,
4500,10120859,48981,71665,53340,
4500,10121210,48948,74966,55882,
4500,10120335,48981,77261,55566,
4500,10119747,48982,69939,60151,
4500,10115369,48954,72924,58236,
4500,10121039,49001,76208,55619,
4500,10122189,48928,74120,58627,
4500,10118190,49044,84800,61528,
4500,10118655,48974,76376,61700,
4500,10108889,48979,76925,56053,
4500,10117800,49030,74304,59971,
4500,10113839,48941,73179,54236,
4500,10122285,49048,75683,57267,
4500,10117800,49046,75615,61177,
4500,10117394,48985,79617,56380,
4500,10110189,49007,74558,56138,
4500,10121574,48941,80130,52664,
4500,10120265,48933,75813,56483,
4500,10122120,48986,77576,56830,
4500,10119824,49018,81278,58689,
4500,10110504,48997,73541,56592,
4500,10119669,49049,74856,58378,
4500,10122285,48998,74994,56222,
4500,10122009,48996,72699,53611,
4500,10122009,48955,77262,56969,
4500,10106097,48861,74333,54704,
4500,10113839,49011,75641,52057,
4500,10117997,49007,71833,55867,
4500,10121154,48998,73952,55235,
4500,10112880,48979,72997,56263,
4500,10117394,49037,75579,58367,
4500,10111724,48931,72325,63191,
4500,10099314,48975,72308,55420,
4500,10118655,49011,73893,57242,
4500,10122630,48987,74056,55448,
4500,10122497,48998,75800,55797,
4500,10121154,48992,74548,67566,
4500,10116195,48971,76447,56525,
4500,10117899,49000,75355,53759,
4500,10121760,48893,78532,55505,
4500,10120859,49003,73101,57394,
4500,10118564,49034,72973,55786,
4500,10117599,49046,73540,51747,
4500,10122155,48971,73385,56292,
4500,10111724,49000,76863,53514,
4500,10118094,49004,80642,56304,
4500,10115964,48960,74159,59027,
4500,10120122,48956,73687,51682,
4500,10113020,48973,73577,61406,
4500,10122474,49013,73904,54629,
4500,10121154,48983,78440,53785,
4500,10113839,49074,74567,57748,
4500,10120335,48998,76175,54267,
4500,10122315,48966,72067,58557,
4500,10121210,49050,75751,63649,
4500,10111872,48950,74020,57122,
4500,10122372,48965,72076,60530,
4500,10118190,49028,71956,55193,
4500,10117185,48933,76630,56175,
4500,10122659,48990,76492,56796,
4500,10122450,49018,70920,58208,
4500,10113159,48998,73213,55392,
4500,10118834,49024,74759,52070,
4500,10111425,48924,75555,53331,
4500,10120472,49024,73942,57536,
4500,10114622,49005,72852,56940,
4500,10112454,48960,75547,58252,
4500,10121039,49028,73195,54691,
4500,10115610,49005,73436,55585,
4500,10121715,49018,74858,55224,
4500,10120670,48949,81552,56654,
4500,10119347,48948,76114,59095,
4500,10116422,49005,77624,54584,
4500,10116422,49018,75565,53076,
4500,10113570,48988,76393,54406,
4500,10112165,48910,80420,57352,
4600,10559934,50229,74927,56618,
4600,10577070,50260,72845,65630,
4600,10571705,50174,78137,54827,
4600,10571030,50235,72247,53316,
4600,10569572,50243,78222,53208,
4600,10573422,50268,76706,55746,
4600,10570074,50210,74270,56773,
4600,10569950,50240,75981,58591,
4600,10574697,50313,76602,60400,
4600,10576880,50220,74767,54700,
4600,10574214,50243,77270,54529,
4600,10577400,50219,75041,55407,
4600,10566224,50211,76670,61609,
4600,10574130,50243,80822,63827,
4600,10577294,50231,76163,58729,
4600,10576475,50306,77036,57213,
4600,10576920,50155,74921,57521,
4600,10569699,50224,72325,54299,
4600,10575620,50234,76835,57562,
4600,10576374,50221,75699,58396,
4600,10577564,50250,76033,60386,
4600,10567260,50260,80926,55427,
4600,10576322,50189,81693,54957,
4600,10577694,50219,73247,56519,
4600,10577447,50224,79256,57678,
4600,10568247,50222,76677,66010,
4600,10558197,50284,76981,53606,
4600,10567970,50211,80898,58616,
4600,10576880,50286,76541,58354,
4600,10576997,50201,76333,56594,
4600,10567404,50196,74946,57014,
4600,10567260,50155,72689,66868,
4600,10571595,50183,79073,61347,
4600,10574379,50270,76345,53314,
4600,10575620,50267,74585,57524,
4600,10576572,50185,75172,55832,
4600,10569950,50295,75392,54210,
4600,10568655,50188,73734,61914,
4600,10575354,50216,79488,60789,
4600,10576425,50249,74698,64171,
4600,10577034,50294,72407,53292,
4600,10572549,50208,71303,51980,
4600,10569950,50290,73869,53626,
4600,10569572,50232,77274,55014,
4600,10573140,50249,76279,56705,
4600,10577034,50206,76987,54858,
4600,10577172,50245,75129,56410,
4600,10574460,50216,73832,54916,
4600,10570914,50271,80398,56597,
4600,10575285,50269,74842,60706,
4600,10576754,50229,73644,53161,
4600,10565610,50298,75738,57068,
4600,10565297,50278,76588,55949,
4600,10576797,50194,77693,57525,
4600,10577265,50264,73845,55481,
4600,10576619,50248,74313,58432,
4600,10576665,50297,76546,54618,
4600,10574297,50222,76515,56353,
4600,10576959,50189,73806,63589,
4600,10575809,50244,74564,53857,
4600,10575144,50237,74873,61988,
4600,10575747,50224,77863,57007,
4600,10565297,50240,76864,56498,
4600,10574045,50168,74416,55320,
4600,10576839,50235,76735,53416,
4600,10574130,50229,76785,59513,
4600,10577595,50200,74609,54971,
4600,10576524,50193,74933,54105,
4600,10575422,50274,77524,56314,
4600,10568109,50269,76680,60452,
4600,10571595,50253,74736,55952,
4600,10566674,50284,74829,60341,
4600,10573235,50254,77381,56222,
4600,10575870,50166,76904,62520,
4600,10575620,50265,76117,58569,
4600,10563839,50224,77087,53571,
4600,10563839,50255,73169,53627,
4600,10573514,50300,73205,58434,
4600,10575930,50207,75160,56454,
4600,10576160,50195,74252,56420,
4600,10571145,50259,72143,53763,
4600,10576425,50210,78499,66422,
4600,10565765,50215,75978,56670,
4600,10577294,50217,76751,55080,
4600,10564334,50256,73894,57652,
4600,10575930,50161,74346,57793,
4600,10574850,50207,75831,60955,
4600,10575620,50248,84805,61428,
4600,10574297,50203,72864,60611,
4600,10569950,50270,77328,58093,
4600,10573140,50271,75056,58542,
4600,10560864,50210,74114,53566,
4600,10576665,50188,73245,59284,
4600,10564980,50199,77023,56897,
4600,10542984,50244,73706,55346,
4600,10574379,50210,75308,55112,
4600,10575354,50263,70628,63020,
4600,10572650,50148,76614,56549,
4600,10576920,50263,74301,56049,
4600,10575989,50180,74594,63258,
4700,11038909,51449,79452,63549,
4700,11036209,51446,79003,56341,
4700,11040235,51476,78538,62583,
4700,11040997,51501,79319,61801,
4700,11033059,51460,78313,58493,
4700,11037994,51439,78100,60604,
4700,11039949,51492,77602,60515,
4700,11042460,51461,74951,56920,
4700,11039647,51522,80641,56815,
4700,11042514,51475,76707,62703,
4700,11040304,51420,74526,62046,
4700,11038645,51479,80104,60769,
4700,11042089,51504,87695,59130,
4700,11037294,51464,78490,55715,
4700,11041909,51467,76695,59394,
4700,11038734,51433,83993,60995,
4700,11042605,51493,81782,60603,
4700,11038645,51438,82334,55911,
4700,11038464,51498,73762,54915,
4700,11040697,51529,73407,58803,
4700,11041425,51417,79260,62121,
4700,11040372,51497,83028,58436,
4700,11041660,51477,78879,60811,
4700,11031325,51435,76833,59850,
4700,11038995,51480,83713,58260,
4700,11034394,51427,74160,58331,
4700,11039949,51438,77453,63327,
4700,11032354,51478,75893,53739,
4700,11037799,51501,81738,61195,
4700,11040939,51441,74907,59402,
4700,11040759,51475,76610,58363,
4700,11041110,51572,73068,56598,
4700,11041830,51471,81682,58315,
4700,11032780,51511,77395,60315,
4700,11040570,51458,78053,62262,
4700,11035629,51479,79154,57541,
4700,11040439,51533,75337,63677,
4700,11041054,51522,78763,61657,
4700,11041870,51437,76620,64456,
4700,11040505,51514,76547,57435,
4700,11040939,51422,78329,56348,
4700,11041870,51447,75942,56691,
4700,11040570,51426,79707,62203,
4700,11040165,51497,79736,65561,
4700,11031772,51497,77108,58365,
4700,11030404,51525,73740,54477,
4700,11037499,51449,77305,56452,
4700,11039410,51478,77444,53813,
4700,11041789,51444,83008,59703,
4700,11032920,51403,76275,56291,
4700,11039080,51515,77102,59088,
4700,11030560,51457,80232,60653,
4700,11036434,51479,75803,58427,
4700,11040939,51470,79253,60191,
4700,11033197,51463,80587,71982,
4700,11032639,51460,76514,58817,
4700,11033605,51516,77368,56440,
4700,11039490,51440,76091,63279,
4700,11041947,51417,79530,59398,
4700,11041272,51485,81985,59889,
4700,11035510,51462,79373,59018,
4700,11035390,51473,77398,60415,
4700,11035980,51523,80498,60222,
4700,11042545,51472,82803,59990,
4700,11037499,51438,75323,62936,
4700,11036095,51517,77276,59975,
4700,11038822,51512,79426,59480,
4700,11030869,51470,77590,56397,
4700,11042055,51495,76156,57002,
4700,11042460,51476,79630,54345,
4700,11027772,51485,81036,56408,
4700,11033197,51493,78334,61807,
4700,11030869,51511,74560,55715,
4700,11041909,51392,77867,60663,
4700,11038734,51487,74918,59706,
4700,11021740,51476,77723,55729,
4700,11036434,51507,84133,62390,
4700,11042514,51546,75698,58784,
4700,11041054,51472,76147,59795,
4700,11041870,51486,71869,58413,
4700,11041984,51525,77833,56941,
4700,11036545,51548,74469,59073,
4700,11041272,51510,78365,59406,
4700,11040880,51521,79510,60033,
4700,11037294,51489,75525,58427,
4700,11037397,51500,80356,55215,
4700,11041830,51509,74666,60941,
4700,11041830,51532,78787,58603,
4700,11041324,51413,78336,59677,
4700,11041272,51511,76505,55806,
4700,11031325,51475,79897,61889,
4700,11024314,51434,75834,68939,
4700,11041704,51478,76944,61816,
4700,11040570,51463,77534,56653,
4700,11035024,51473,76301,66740,
4700,11041165,51469,77570,59023,
4700,11033872,51518,76636,56875,
4700,11041660,51467,76428,58237,
4700,11039647,51502,74243,60421,
4700,11036095,51396,79408,61167,
4800,11512035,52734,85956,55131,
4800,11509599,52725,91512,62819,
4800,11513772,52700,88132,60994,
4800,11509344,52758,89131,56454,
4800,11514030,52695,86603,58996,
4800,11516004,52588,88013,61666,
4800,11516934,52809,91629,65287,
4800,11509974,52735,84476,62374,
4800,11514360,52753,87059,62568,
4800,11515709,52715,85844,58048,
4800,11517495,52751,83907,62586,
4800,11513595,52732,86105,67806,
4800,11513772,52790,84610,66453,
4800,11511822,52730,89183,61527,
4800,11506574,52682,86096,62613,
4800,11514030,52723,93164,61813,
4800,11514674,52766,85910,61440,
4800,11514197,52778,85434,57733,
4800,11517522,52743,87927,68264,
4800,11516934,52685,87746,60197,
4800,11514597,52689,87906,61884,
4800,11508009,52748,87892,58498,
4800,11517390,52710,85503,58888,
4800,11515185,52766,84870,60188,
4800,11513859,52720,91084,66882,
4800,11516697,52787,83989,62847,
4800,11516222,52712,85957,59929,
4800,11515254,52732,85723,57712,
4800,11516424,52752,87175,58197,
4800,11517222,52698,86753,59591,
4800,11516169,52753,87500,59805,
4800,11516654,52699,89649,64537,
4800,11515889,52784,86889,61394,
4800,11510579,52810,83844,58903,
4800,11508954,52704,87906,58656,
4800,11516519,52715,87015,61988,
4800,11517249,52768,86295,66788,
4800,11516004,52782,86183,64419,
4800,11509599,52790,85473,59383,
4800,11517300,52739,83488,61761,
4800,11510219,52706,87129,60383,
4800,11508555,52740,88437,55886,
4800,11513772,52772,91030,57937,
4800,11516859,52736,84900,54959,
4800,11516697,52728,88972,59930,
4800,11488439,52757,83711,59923,
4800,11514519,52754,86349,62727,
4800,11517324,52771,90215,60824,
4800,11513772,52742,83316,63619,
4800,11513414,52733,87487,58228,
4800,11516610,52710,85402,54846,
4800,11515322,52737,86014,58011,
4800,11516610,52695,86246,59055,
4800,11514030,52752,89532,66715,
4800,11515647,52820,87353,61311,
4800,11516169,52693,87050,59623,
4800,11516519,52673,89795,62527,
4800,11511605,52664,89436,60826,
4800,11508822,52746,87077,61051,
4800,11513772,52800,91316,61804,
4800,11515830,52660,86565,60826,
4800,11502894,52636,84333,59587,
4800,11513040,52697,85724,71152,
4800,11508822,52754,87908,64088,
4800,11515584,52756,85236,61469,
4800,11515455,52758,88174,59207,
4800,11516424,52734,90410,58194,
4800,11515520,52713,88604,59991,
4800,11515709,52704,91299,61072,
4800,11515584,52730,86796,60946,
4800,11511045,52760,88542,65016,
4800,11516472,52726,85050,58134,
4800,11512035,52744,85106,59350,
4800,11508689,52718,87781,62611,
4800,11515889,52751,90301,57231,
4800,11516472,52714,87009,58372,
4800,11513229,52821,90047,57080,
4800,11515647,52696,87799,61657,
4800,11516325,52710,90530,59660,
4800,11517104,52724,88703,67044,
4800,11515254,52737,85503,65617,
4800,11516820,52768,86937,62225,
4800,11515889,52765,85989,59961,
4800,11509472,52731,88003,58676,
4800,11514825,52773,93246,55857,
4800,11513945,52669,87494,59291,
4800,11517429,52772,86974,57545,
4800,11515044,52752,88701,61572,
4800,11500022,52792,88790,68101,
4800,11505510,52726,85758,66730,
4800,11517104,52731,84791,57600,
4800,11511714,52770,83555,58553,
4800,11515322,52724,85877,58431,
4800,11516780,52709,84406,62998,
4800,11515947,52744,85610,58669,
4800,11515115,52736,84398,57736,
4800,11515947,52792,91209,66674,
4800,11515520,52674,91082,62925,Bubble sort
4800,11515322,52681,90588,55013,
4800,11517495,52710,87350,63475,
4900,11997894,54067,83268,61933,
4900,11995529,53922,81607,63459,
4900,11994800,53909,85289,61799,
4900,12002319,53996,81314,59377,
4900,12001010,54009,82046,61452,
4900,11996772,54014,81832,65405,
4900,11999064,53989,83185,57067,
4900,11998809,53913,78706,57215,
4900,11997297,53920,82445,67181,
4900,12000659,54050,84367,59201,
4900,12001770,53984,79132,61696,
4900,12002115,53933,81760,62318,
4900,11997990,54013,83347,62194,
4900,11997600,53891,86072,64345,
4900,11997399,54030,80596,63345,
4900,12000065,53958,80734,62565,
4900,11997297,53979,81004,59171,
4900,11988185,54029,83066,58460,
4900,11997600,53910,84122,59177,
4900,11996445,53993,84769,65425,
4900,12000534,53934,81469,60510,
4900,11999994,54032,82985,62086,
4900,11996772,53893,85488,63353,
4900,11998179,53964,81031,63373,
4900,11991074,53977,83026,71349,
4900,11997399,54034,84813,58395,
4900,11999147,53927,91465,65642,
4900,12002225,53968,86755,60156,
4900,11986974,53939,81164,71018,
4900,11991375,54011,82869,63169,
4900,12000954,53948,85041,68931,
4900,11990147,53944,82900,60184,
4900,12001989,53924,84306,60719,
4900,11991672,53973,83278,59745,
4900,11996985,53977,83268,60689,
4900,11996445,53996,78703,61697,
4900,11999310,54035,87130,63910,
4900,11993904,53970,87432,60054,
4900,12002319,53944,85915,60273,
4900,12001224,54017,80098,59004,
4900,11995995,54060,78855,60993,
4900,11997297,53930,80017,57398,
4900,11991524,54009,83304,60788,
4900,11997090,54005,81486,64636,
4900,11999147,54027,88063,67096,
4900,11988522,54044,82546,68497,
4900,12001730,54040,83129,60078,
4900,11999700,53897,79757,59604,
4900,11996879,53962,86262,58740,
4900,12001730,54075,79293,65280,
4900,11999849,53937,82402,59646,
4900,11987499,53979,80936,66565,
4900,11999700,53989,85370,58928,
4900,12001884,53991,82663,59835,
4900,11976215,53940,81717,61361,
4900,12000954,53967,85843,69721,
4900,11998809,53986,82101,62547,
4900,12000470,53919,81839,60189,
4900,11997894,53967,81408,67563,
4900,11999849,53975,88898,58879,
4900,11999700,53961,88115,70500,
4900,11996879,53965,82922,62347,
4900,11999775,53927,85629,58566,
4900,12000135,54015,82706,66318,
4900,12000954,53985,83204,62522,
4900,11998895,54003,82515,63102,
4900,12002522,53942,83090,62284,
4900,12001989,53946,82333,64201,
4900,11997990,54002,82376,60659,
4900,11999064,54057,84032,59846,
4900,12002495,53970,83033,58756,
4900,11995764,53975,79408,64738,
4900,11999775,54006,80143,59995,
4900,12000339,53988,84409,60660,
4900,12001604,53929,83617,61786,
4900,11992539,53982,81940,65444,
4900,11999147,53962,81813,58755,
4900,11999849,53980,82008,60816,
4900,11995880,53979,82868,67385,
4900,12001119,54079,81551,59454,
4900,12000534,53973,85782,64695,
4900,11999624,53957,81809,61419,
4900,11995529,54043,82505,62340,
4900,11987672,53991,89856,62762,
4900,12000272,53999,86665,69527,
4900,12000720,53963,82884,64969,
4900,12001065,54060,84628,69391,
4900,11998722,54014,81088,62221,
4900,11993234,54053,83973,61093,
4900,11992959,53964,79601,59220,
4900,11998272,54018,82241,59400,
4900,12001604,53965,78470,61709,
4900,11996879,53994,80641,66549,
4900,11999994,54054,82793,57655,
4900,11995529,53978,86299,61873,
4900,11996334,53932,79469,59740,
4900,11993772,53964,87530,64473,
4900,11999229,53986,84753,59979,
4900,11994549,53965,80722,64601,
4900,11994675,53932,82641,73056,
